B8,B11,B12,B2,B3,B4,B5,EVI,GNDVI,NDRE,NDVI,SAVI,MSAVI,NDMI,inferred_stage,health_status
3202.0444444444443,2508.8444444444444,1652.088888888889,507.1111111111111,726.4444444444445,865.7555555555556,1199.2666666666667,1.5610975894410377,0.6035553755555556,0.4366235595555556,0.5561407553333334,0.8341084740466249,0.668045467248122,0.11752477185292941,vegetative,1
3224.177777777778,2261.288888888889,1399.8,460.3777777777778,687.4222222222222,765.3333333333334,1135.9555555555555,1.564200620463808,0.610074158,0.4444354739111111,0.5765950224444445,0.8647841639769365,0.6847023459741851,0.14304759693335153,vegetative,1
3354.4444444444443,2592.288888888889,1696.4888888888888,550.8888888888889,779.0666666666667,938.2666666666667,1300.8,-1.5863262862411087,0.6005041706666667,0.43265111455555555,0.5523457757777778,0.8284204113669078,0.6637461147605639,0.1273659208589746,uncertain_vegetative,0
3477.6521739130435,2487.304347826087,1645.8695652173913,598.6086956521739,834.4782608695652,881.9130434782609,1252.9130434782608,1.655963190956542,0.5926592247826087,0.4514036608695652,0.5780992156521739,0.8670478987773305,0.6790059261642771,0.15388423673451315,vegetative,1
3507.0434782608695,2411.3478260869565,1541.6521739130435,470.7826086956522,686.0434782608696,765.0434782608696,1121.5217391304348,1.7444629447517648,0.6347364108695652,0.48040294,0.6046817534782608,0.9069160870887226,0.7045178091373837,0.16561427305547594,vegetative,1
3415.391304347826,2534.782608695652,1691.9565217391305,481.30434782608694,719.6521739130435,783.5652173913044,1138.9130434782608,1.6391147996000182,0.6201410713043478,0.47708578108695654,0.6025104017391305,0.9036589897815103,0.7041277783138036,0.13895541365179345,vegetative,1
3625.8260869565215,2575.0,1598.2173913043478,468.6521739130435,704.6086956521739,749.2608695652174,1186.3478260869565,1.6615162262947794,0.6416160469565217,0.4715018859565217,0.6253971717391305,0.9379872783296413,0.7325960880395898,0.14261500541545272,vegetative,1
3780.818181818182,2472.4545454545455,1494.909090909091,521.4545454545455,783.9090909090909,845.5,1199.2727272727273,1.6390007618098061,0.6243565145454546,0.4861636236363637,0.6010788681818182,0.9015229874160806,0.7018250094861908,0.1892046514552246,vegetative,1
2863.478260869565,1863.9565217391305,1117.8695652173913,307.2173913043478,519.5217391304348,402.0869565217391,901.3913043478261,2.0703078172736085,0.6809423173913044,0.5011691747826087,0.7365304743478261,1.104624505583476,0.8417202290166573,0.19874062490949732,vegetative,1
3065.866666666667,2558.9333333333334,1712.4,526.7333333333333,775.3333333333334,873.8666666666667,1243.0,1.3744363030306042,0.5720002433333333,0.399654891,0.5324591333333334,0.7985890230864283,0.6554721172995263,0.08024416514975066,vegetative,1
2794.5,2571.5,1654.4166666666667,486.5,718.6666666666666,700.0833333333334,1130.4166666666667,1.6350585926644137,0.5838599125,0.4152455625,0.5891375816666667,0.8835793076071076,0.7329949579311309,0.03698391087844995,vegetative,0
3101.733333333333,2458.6666666666665,1660.2666666666667,451.26666666666665,722.3333333333334,725.9333333333333,1100.6666666666667,1.530432956925618,0.6017101146666666,0.4556942053333334,0.5980374679999999,0.8969401918191147,0.7228500755680973,0.10425193448692775,vegetative,1
3060.4,2643.133333333333,1739.8,530.8666666666667,774.1333333333333,863.4,1236.1333333333334,1.4210447966952737,0.570673894,0.40012642800000003,0.5362841599999999,0.8043259074863799,0.6578084332118427,0.06201516092700568,vegetative,1
2994.923076923077,2489.4615384615386,1562.6923076923076,446.9230769230769,686.0769230769231,712.3846153846154,1129.1538461538462,1.5511105058273782,0.5965102015384616,0.4180682796923077,0.5792659461538462,0.8687848257859699,0.7029344775043262,0.06695744936246126,vegetative,1
3252.0,2282.4666666666667,1443.4,430.3333333333333,653.7333333333333,652.1333333333333,1004.4666666666667,1.7235778603554053,0.636707064,0.499939068,0.6361193286666667,0.9540591374837956,0.7438157825025883,0.16828129612239848,vegetative,1
2605.6,2567.9333333333334,1783.0666666666666,496.6,731.0,843.2,1152.8666666666666,1.2668680431994688,0.5430429353333334,0.3717673886666667,0.49692587,0.7452808542892916,0.62701110971531,0.006962779992388871,uncertain_vegetative,0
3399.217391304348,2436.478260869565,1541.695652173913,537.0434782608696,802.6086956521739,814.6521739130435,1216.0434782608695,1.6686775388496888,0.5935574334782608,0.4503482095652174,0.5933603252173912,0.8899348893695559,0.70145210240747,0.15571516910660785,vegetative,1
3549.478260869565,2470.086956521739,1545.4782608695652,544.2608695652174,828.304347826087,876.7826086956521,1272.8695652173913,1.6111728306167592,0.5987879556521739,0.453294216173913,0.5870233786956522,0.8804356094598544,0.6963707029146621,0.17347574742970065,vegetative,1
3320.9565217391305,2380.8695652173915,1493.4347826086957,495.17391304347825,753.2608695652174,805.695652173913,1165.391304347826,1.6504089942471247,0.6040437613043478,0.46101081773913044,0.5898975934782609,0.8847352082877877,0.6979223095461096,0.1656010040733763,vegetative,1
3195.6521739130435,2362.0,1475.9565217391305,475.5652173913044,726.8260869565217,780.0434782608696,1146.2608695652175,1.5457300699367347,0.5945558952173914,0.4369883623478261,0.5744129265217391,0.8615083755183107,0.6878924229015707,0.12603856852250256,vegetative,1
3410.1739130434785,2195.2608695652175,1365.8695652173913,433.0869565217391,670.5217391304348,695.7391304347826,1034.1304347826087,1.6794771869984115,0.6318978586956522,0.4961793972173913,0.6206384556521739,0.930844739944468,0.7216951863578209,0.1895820361591584,vegetative,1
3391.391304347826,2250.695652173913,1388.2173913043478,471.8695652173913,716.6086956521739,723.304347826087,1114.1739130434783,1.8121981917629613,0.6184467039130435,0.46999532782608694,0.6107472613043479,0.9160113663725852,0.7177350163401768,0.17910785138852545,vegetative,1
3003.288888888889,2807.4666666666667,1918.5111111111112,566.9111111111112,805.6888888888889,972.2222222222222,1316.5333333333333,1.577343378277984,0.5607554806666667,0.38275170435555556,0.504174668888889,0.7561656927670992,0.6209390204401745,0.031601955881501644,vegetative,0
3259.733333333333,2507.177777777778,1608.6444444444444,517.9333333333333,743.7111111111111,866.7777777777778,1208.9555555555555,1.5737331879018692,0.5995711082222221,0.4335811093333334,0.5569550879999999,0.835332999803004,0.6686538046823141,0.11806743590167249,vegetative,1
3272.6666666666665,2717.1111111111113,1809.5111111111112,543.9555555555555,784.8888888888889,928.0666666666667,1285.4666666666667,1.4515639415057244,0.5970717757777778,0.4273526308888889,0.5510670682222223,0.8265015953214335,0.6624044264329213,0.09190647278766034,vegetative,1
2826.0,2643.2444444444445,1796.2666666666667,542.1333333333333,769.6222222222223,933.9333333333333,1270.0222222222221,1.4956112935851813,0.557949936,0.37655222217777773,0.5020577231111111,0.7529788255486347,0.6275660519561926,0.04092447058599252,vegetative,0
3370.311111111111,2634.511111111111,1694.6222222222223,540.3777777777777,776.7111111111111,902.3111111111111,1243.9333333333334,1.5250595122905268,0.6043146853333333,0.4458528624888889,0.5630254177777777,0.8444396258184772,0.6739888000139874,0.11834939492215721,vegetative,1
3090.9565217391305,2000.6521739130435,1062.4782608695652,458.4782608695652,707.5217391304348,574.695652173913,1203.9565217391305,2.48504110526532,0.6228155617391304,0.4318063713043478,0.6780193108695652,1.016891169517244,0.7997799951799804,0.21349774141584976,vegetative,1
2603.8,2133.24,1272.72,447.32,649.32,615.36,1129.32,2.194047385032475,0.5924733168,0.3899985388,0.6138059056,0.9205663405569335,0.735100207962696,0.11869579976268013,vegetative,1
2517.12,2124.64,1269.32,433.64,645.88,588.88,1088.12,2.4450630569144667,0.5909613744,0.40179227160000003,0.6291579991999999,0.9435822770843246,0.7555535528528526,0.11135261806730418,vegetative,1
2787.8888888888887,2034.888888888889,1174.6296296296296,399.48148148148147,639.925925925926,537.8888888888889,1099.7407407407406,2.446988698010233,0.6191156807407407,0.4315802148148148,0.6700018577777778,1.004850872367273,0.789556242535582,0.17745905824971572,vegetative,1
2870.137931034483,2013.3793103448277,1129.5862068965516,414.2068965517241,675.1724137931035,518.8620689655172,1151.448275862069,2.8085957847231438,0.6132987620689655,0.4254613744827586,0.6889007737931034,1.0331971130031758,0.80675793847168,0.19090252828120735,vegetative,1
2943.451612903226,2303.1290322580644,1317.2903225806451,427.5483870967742,710.5483870967741,551.4516129032259,1266.3870967741937,2.6963723171864276,0.6017200980645161,0.3890469035483871,0.6726806206451612,1.0088762740308805,0.7922304207264578,0.12791819691338777,vegetative,1
2856.925925925926,2265.0,1355.4074074074074,381.0740740740741,693.8888888888889,537.6666666666666,1234.037037037037,2.1702098171714876,0.6034933814814815,0.394505757037037,0.676040807037037,1.0139113239946544,0.7986037839885588,0.12105210510498055,vegetative,1
2340.2571428571428,2150.4285714285716,1371.6857142857143,459.0857142857143,679.1714285714286,665.4285714285714,1213.4857142857143,2.0993341334479236,0.5473897037142857,0.31801942828571433,0.5608982314285714,0.8412023349134888,0.7069498709562659,0.04796479312379924,maturation,1
2722.814814814815,2053.5185185185187,1154.6666666666667,480.6666666666667,707.4814814814815,672.3333333333334,1214.7777777777778,2.280270571049812,0.5863728748148148,0.3852396207407407,0.6070525133333333,0.9104421904602715,0.740751810796913,0.15259211207885137,vegetative,1
2844.2903225806454,2344.967741935484,1405.8387096774193,481.0,746.258064516129,664.3548387096774,1299.6129032258063,2.255566854152892,0.578772865483871,0.36768074741935486,0.62135107,0.9318898748340919,0.7472759233772693,0.09794711091398012,vegetative,1
2622.5862068965516,2333.310344827586,1365.1724137931035,473.13793103448273,717.9310344827586,655.2068965517242,1220.9655172413793,2.2883076457760803,0.5726126824137932,0.3719558427586207,0.6072726362068966,0.9107660033267041,0.7511925640287229,0.06991692771941692,vegetative,1
3186.935483870968,1954.9354838709678,1012.9032258064516,377.258064516129,606.516129032258,493.2903225806452,1066.2903225806451,2.324646270828358,0.6738505103225807,0.49170361032258064,0.7237957825806451,1.0855468164977866,0.8315618422838006,0.23815441692727585,vegetative,1
2742.5806451612902,2192.2580645161293,1248.032258064516,422.16129032258067,645.1290322580645,560.0967741935484,1132.8064516129032,2.3457096514899596,0.6120752929032257,0.4099645996774194,0.6547441361290323,0.9819676973360822,0.7790758563804986,0.11686866774345832,vegetative,1
3628.0285714285715,2393.5714285714284,1307.5142857142857,468.65714285714284,718.3428571428572,611.4,1237.6857142857143,2.3720640171775274,0.6601876982857143,0.48321278657142863,0.7029844465714286,1.0543534136722772,0.8104440673843393,0.20221139805833782,vegetative,1
3063.684210526316,2159.4736842105262,1290.5526315789473,481.63157894736844,774.3684210526316,631.921052631579,1250.8947368421052,1.4302855161975923,0.5894423344736842,0.40960087,0.6495010021052632,0.9741191188241057,0.7661473300744499,0.17417390784897366,vegetative,1
2609.5263157894738,2152.7894736842104,1264.2894736842106,506.60526315789474,738.4736842105264,605.8947368421053,1155.6315789473683,2.8509715755287672,0.5660567442105263,0.3900298392105263,0.6320445936842105,0.9479136217593828,0.7609035555523717,0.11094272233675301,vegetative,1
2372.4736842105262,1900.7368421052631,1127.0526315789473,467.7631578947368,663.8421052631579,566.1842105263158,1017.6842105263158,13.827228513373457,0.5616670973684211,0.4004580902631579,0.618378922631579,0.9274060934824847,0.7455314081573162,0.12186493010048584,vegetative,1
2938.5526315789475,2166.657894736842,1240.421052631579,534.0526315789474,798.8947368421053,639.6842105263158,1234.7105263157894,2.2814762337314414,0.5771118881578947,0.40588651210526316,0.6453583484210527,0.9678987686030482,0.767952428597907,0.15530726446950305,vegetative,1
2053.36,2480.88,1902.96,941.48,1138.32,1438.12,1590.6,-0.11144073879831964,0.30384519919999997,0.13317993279999998,0.1902745814,0.2853646067428434,0.31599014298630207,-0.0892107665611007,emergence,1
3089.95,2274.675,1329.4,513.575,794.2,672.0,1325.525,2.0407705060491046,0.602468944125,0.40655363685,0.6578368787500001,0.9866192001373779,0.7774904693380449,0.16003698299851682,vegetative,1
518.0,661.0,537.5,490.0,564.5,491.5,614.0,-0.33753746253746253,-0.043049288000000005,-0.085177545,0.0262469,0.039350805538821296,0.05110429126446547,-0.1219307794653811,dormant,1
3225.725,2011.475,1106.075,447.425,711.675,523.175,1240.275,2.2833997438927733,0.6363221605,0.4406044045,0.71686835225,1.0751577989538317,0.8253013043991928,0.23667132276848885,vegetative,1
2737.259259259259,2508.8888888888887,2032.7777777777778,735.8518518518518,1035.7777777777778,1218.962962962963,1642.5555555555557,0.647429161194395,0.45729552740740737,0.25427193555555555,0.3856525007407407,0.5784032050992561,0.5538827963570873,0.0477315834069289,uncertain_vegetative,0
2893.2380952380954,2659.9523809523807,2057.0238095238096,715.7857142857143,978.9047619047619,1003.8095238095239,1510.2619047619048,1.3182048924919196,0.4978159585714285,0.31847539571428574,0.4903286359523809,0.7353967668209498,0.651532122711528,0.04407339746393405,maturation,1
2566.1428571428573,1916.6285714285714,1240.9142857142858,523.6,728.5142857142857,716.2285714285714,1095.057142857143,2.033643635777253,0.5547755345714286,0.4037614568571429,0.5630757228571429,0.8444832518901154,0.7074844381533824,0.1629861673240876,vegetative,1
3777.0238095238096,2095.0476190476193,1166.2619047619048,624.2619047619048,956.9047619047619,756.1666666666666,1469.7142857142858,1.993882781051658,0.5985685707142857,0.4419623483333333,0.6694291242857142,1.004031862521074,0.7986885318844738,0.2866446175837189,vegetative,1
412.5,687.5,536.5,505.0,612.0,401.0,456.0,-0.0292813482669681,-0.19556616500000001,-0.0505748445,0.0139017975,0.020840040361616352,0.027369382875406245,-0.25102188065757813,dormant,1
2871.4,2174.8,1245.5,477.7,710.55,598.825,1173.675,2.651471961394947,0.60511493375,0.4256915215,0.66313548825,0.9945552949626084,0.7896557828640425,0.15062840267366429,vegetative,1
2793.0454545454545,2047.3863636363637,1255.3863636363637,459.0,723.5,626.2272727272727,1313.6818181818182,2.2596948836091575,0.5884869759090909,0.35718948295454545,0.6335044102272728,0.9501154355755411,0.7679193156871261,0.1502723817387235,vegetative,1
2708.25,1987.0,1122.325,469.675,668.825,618.35,1032.025,3.502425364531844,0.6067697187500001,0.45293749125,0.634815755,0.9520774423036731,0.7652561562358187,0.1666345885423111,vegetative,1
1045.6,790.8,589.6,718.2,850.0,724.4,916.0,18.583572508437268,0.14037241,0.0271667066,0.22838644000000002,0.3424096683059715,0.366560491799396,0.11225526443521246,emergence,1
2543.0434782608695,1907.608695652174,1063.4347826086957,391.7391304347826,634.695652173913,532.4782608695652,1044.1304347826087,2.284761160033942,0.6023691882608696,0.4233609234782609,0.6597012082608696,0.9893889206108525,0.7885775813689258,0.15685206917163114,vegetative,1
2400.52,1986.0,1267.28,448.72,691.92,667.24,1197.36,2.345594680856226,0.5580081584,0.34289723520000004,0.581129464,0.8715463349785395,0.7226655622051658,0.11228722444496338,vegetative,1
2616.72,2177.72,1296.44,446.44,647.68,610.76,1071.4,2.4853902249531634,0.6090214668,0.43036608319999997,0.6378896704,0.9566808334191755,0.7663611398007925,0.1158727038367385,vegetative,1
3201.340909090909,2100.3863636363635,1201.9772727272727,491.65909090909093,749.2272727272727,663.2045454545455,1281.5,2.2420380012728796,0.6177024824999999,0.4244868293181818,0.6531118809090909,0.9795396246163824,0.7825408876133224,0.2040826375560446,vegetative,1
